TimeId,GameId,Day,Month,Year,StartTime
501,2014R1106,1,6,2014,12:40 PM
502,2014R1107,1,6,2014,3:20 PM
503,2014R1108,1,6,2014,4:40 PM
504,2014R1109,1,6,2014,5:40 PM
505,2014R1201,6,6,2014,7:50 PM
506,2014R1202,7,6,2014,1:40 PM
507,2014R1203,7,6,2014,4:10 PM
508,2014R1204,7,6,2014,7:40 PM
509,2014R1205,7,6,2014,7:40 PM
510,2014R1206,8,6,2014,3:20 PM
511,2014R1207,8,6,2014,2:10 PM
512,2014R1208,8,6,2014,7:10 PM
513,2014R1209,9,6,2014,3:20 PM
514,2014R1301,13,6,2014,7:50 PM
515,2014R1302,14,6,2014,1:45 PM
516,2014R1303,14,6,2014,2:10 PM
517,2014R1304,14,6,2014,2:40 PM
518,2014R1305,14,6,2014,7:10 PM
519,2014R1306,14,6,2014,7:40 PM
520,2014R1307,15,6,2014,1:10 PM
521,2014R1308,15,6,2014,3:20 PM
522,2014R1309,15,6,2014,4:40 PM
523,2014R1401,20,6,2014,7:50 PM
524,2014R1402,21,6,2014,1:15 PM
525,2014R1403,21,6,2014,2:10 PM
526,2014R1404,21,6,2014,4:40 PM
527,2014R1405,21,6,2014,5:40 PM
528,2014R1406,21,6,2014,7:40 PM
529,2014R1407,22,6,2014,1:10 PM
530,2014R1408,22,6,2014,3:20 PM
531,2014R1409,22,6,2014,4:40 PM
532,2014R1501,27,6,2014,7:50 PM
533,2014R1502,28,6,2014,1:45 PM
534,2014R1503,28,6,2014,2:10 PM
535,2014R1504,28,6,2014,2:40 PM
536,2014R1505,28,6,2014,7:40 PM
537,2014R1506,28,6,2014,7:40 PM
538,2014R1507,29,6,2014,1:10 PM
539,2014R1508,29,6,2014,3:40 PM
540,2014R1509,29,6,2014,7:10 PM
541,2014R1601,4,7,2014,7:50 PM
542,2014R1602,5,7,2014,1:45 PM
543,2014R1603,5,7,2014,2:10 PM
544,2014R1604,5,7,2014,4:40 PM
545,2014R1605,5,7,2014,7:10 PM
546,2014R1606,5,7,2014,7:10 PM
547,2014R1607,6,7,2014,1:10 PM
548,2014R1608,6,7,2014,1:20 PM
549,2014R1609,6,7,2014,4:40 PM
550,2014R1701,11,7,2014,7:20 PM
551,2014R1702,12,7,2014,1:45 PM
552,2014R1703,12,7,2014,2:10 PM
553,2014R1704,12,7,2014,4:40 PM
554,2014R1705,12,7,2014,7:40 PM
555,2014R1706,12,7,2014,7:40 PM
556,2014R1707,13,7,2014,1:10 PM
557,2014R1708,13,7,2014,3:20 PM
558,2014R1709,13,7,2014,2:40 PM
559,2014R1801,18,7,2014,7:50 PM
560,2014R1802,19,7,2014,4:40 PM
561,2014R1803,19,7,2014,7:40 PM
562,2014R1804,20,7,2014,12:40 PM
563,2014R1805,20,7,2014,4:40 PM
564,2014R1806,25,7,2014,6:40 PM
565,2014R1807,26,7,2014,4:40 PM
566,2014R1808,26,7,2014,7:40 PM
567,2014R1809,27,7,2014,4:40 PM
568,2014R1901,31,7,2014,6:10 PM
569,2014R1902,1,8,2014,7:50 PM
570,2014R1903,2,8,2014,1:10 PM
571,2014R1904,2,8,2014,4:40 PM
572,2014R1905,2,8,2014,7:40 PM
573,2014R1906,2,8,2014,7:40 PM
574,2014R1907,3,8,2014,1:10 PM
575,2014R1908,3,8,2014,3:20 PM
576,2014R1909,3,8,2014,4:40 PM
577,2014R2001,8,8,2014,7:50 PM
578,2014R2002,9,8,2014,1:45 PM
579,2014R2003,9,8,2014,2:10 PM
580,2014R2004,9,8,2014,4:40 PM
581,2014R2005,9,8,2014,7:10 PM
582,2014R2006,9,8,2014,7:40 PM
583,2014R2007,10,8,2014,1:10 PM
584,2014R2008,10,8,2014,3:20 PM
585,2014R2009,10,8,2014,2:40 PM
586,2014R2101,15,8,2014,7:50 PM
587,2014R2102,16,8,2014,1:45 PM
588,2014R2103,16,8,2014,2:10 PM
589,2014R2104,16,8,2014,4:40 PM
590,2014R2105,16,8,2014,7:10 PM
591,2014R2106,16,8,2014,7:40 PM
592,2014R2107,17,8,2014,1:10 PM
593,2014R2108,17,8,2014,3:20 PM
594,2014R2109,17,8,2014,2:40 PM
595,2014R2201,22,8,2014,7:20 PM
596,2014R2202,23,8,2014,1:45 PM
597,2014R2203,23,8,2014,2:10 PM
598,2014R2204,23,8,2014,4:40 PM
599,2014R2205,23,8,2014,5:40 PM
600,2014R2206,23,8,2014,7:40 PM
601,2014R2207,24,8,2014,1:10 PM
602,2014R2208,24,8,2014,3:20 PM
603,2014R2209,24,8,2014,4:40 PM
604,2014R2301,29,8,2014,7:50 PM
605,2014R2302,30,8,2014,1:45 PM
606,2014R2303,30,8,2014,1:10 PM
607,2014R2304,30,8,2014,4:40 PM
608,2014R2305,30,8,2014,7:40 PM
609,2014R2306,30,8,2014,7:40 PM
610,2014R2307,31,8,2014,1:10 PM
611,2014R2308,31,8,2014,2:50 PM
612,2014R2309,31,8,2014,4:40 PM
613,2014QF01,5,9,2014,7:50 PM
614,2014EF01,6,9,2014,7:15 PM
615,2014QF02,6,9,2014,2:45 PM
616,2014EF02,7,9,2014,2:50 PM
617,2014SF01,12,9,2014,7:50 PM
618,2014SF02,13,9,2014,5:45 PM
619,2014PF01,19,9,2014,7:50 PM
620,2014PF02,20,9,2014,4:45 PM
621,2014GF01,27,9,2014,2:30 PM
622,2015R0101,2,4,2015,7:20 PM
623,2015R0102,4,4,2015,1:40 PM
624,2015R0103,4,4,2015,4:35 PM
625,2015R0104,4,4,2015,6:20 PM
626,2015R0105,4,4,2015,7:20 PM
627,2015R0106,5,4,2015,1:10 PM
628,2015R0107,5,4,2015,2:50 PM
629,2015R0108,5,4,2015,4:40 PM
630,2015R0109,6,4,2015,3:20 PM
631,2015R0201,10,4,2015,6:10 PM
632,2015R0202,11,4,2015,1:45 PM
633,2015R0203,11,4,2015,2:10 PM
634,2015R0204,11,4,2015,4:35 PM
635,2015R0205,11,4,2015,7:20 PM
636,2015R0206,11,4,2015,7:10 PM
637,2015R0207,12,4,2015,1:10 PM
638,2015R0208,12,4,2015,3:20 PM
639,2015R0209,12,4,2015,4:40 PM
640,2015R0301,17,4,2015,7:50 PM
641,2015R0302,18,4,2015,1:45 PM
642,2015R0303,18,4,2015,1:40 PM
643,2015R0304,18,4,2015,4:35 PM
644,2015R0305,18,4,2015,7:20 PM
645,2015R0306,18,4,2015,7:20 PM
646,2015R0307,19,4,2015,1:10 PM
647,2015R0308,19,4,2015,3:20 PM
648,2015R0309,19,4,2015,2:40 PM
649,2015R0401,24,4,2015,7:50 PM
650,2015R0402,25,4,2015,1:10 PM
651,2015R0403,25,4,2015,2:40 PM
652,2015R0404,25,4,2015,5:40 PM
653,2015R0405,25,4,2015,7:10 PM
654,2015R0406,25,4,2015,6:45 PM
655,2015R0407,26,4,2015,1:10 PM
656,2015R0408,26,4,2015,3:20 PM
657,2015R0409,26,4,2015,4:40 PM
658,2015R0501,1,5,2015,7:50 PM
659,2015R0502,2,5,2015,1:45 PM
660,2015R0503,2,5,2015,2:10 PM
661,2015R0504,2,5,2015,4:35 PM
662,2015R0505,2,5,2015,7:20 PM
663,2015R0506,2,5,2015,5:40 PM
664,2015R0507,3,5,2015,1:10 PM
665,2015R0508,3,5,2015,3:20 PM
666,2015R0509,3,5,2015,4:10 PM
667,2015R0601,8,5,2015,7:50 PM
668,2015R0602,9,5,2015,1:45 PM
669,2015R0603,9,5,2015,2:10 PM
670,2015R0604,9,5,2015,4:35 PM
671,2015R0605,9,5,2015,5:10 PM
672,2015R0606,9,5,2015,7:20 PM
673,2015R0607,9,5,2015,6:10 PM
674,2015R0608,10,5,2015,3:20 PM
675,2015R0609,10,5,2015,4:10 PM
676,2015R0701,15,5,2015,7:50 PM
677,2015R0702,16,5,2015,1:15 PM
678,2015R0703,16,5,2015,2:10 PM
679,2015R0704,16,5,2015,4:35 PM
680,2015R0705,16,5,2015,7:20 PM
681,2015R0706,16,5,2015,5:40 PM
682,2015R0707,17,5,2015,1:10 PM
683,2015R0708,17,5,2015,3:20 PM
684,2015R0709,17,5,2015,4:40 PM
685,2015R0801,22,5,2015,7:50 PM
686,2015R0802,23,5,2015,1:45 PM
687,2015R0803,23,5,2015,2:10 PM
688,2015R0804,23,5,2015,4:35 PM
689,2015R0805,23,5,2015,7:20 PM
690,2015R0806,23,5,2015,5:40 PM
691,2015R0807,24,5,2015,1:10 PM
692,2015R0808,24,5,2015,3:20 PM
693,2015R0809,24,5,2015,4:10 PM
694,2015R0901,29,5,2015,7:50 PM
695,2015R0902,30,5,2015,1:45 PM
696,2015R0903,30,5,2015,1:40 PM
697,2015R0904,30,5,2015,4:35 PM
698,2015R0905,30,5,2015,7:20 PM
699,2015R0906,30,5,2015,7:10 PM
700,2015R0907,31,5,2015,1:10 PM
701,2015R0908,31,5,2015,3:20 PM
702,2015R0909,31,5,2015,2:40 PM
703,2015R1001,5,6,2015,6:10 PM
704,2015R1002,6,6,2015,1:40 PM
705,2015R1003,6,6,2015,4:35 PM
706,2015R1004,6,6,2015,7:20 PM
707,2015R1005,6,6,2015,7:10 PM
708,2015R1006,7,6,2015,1:10 PM
709,2015R1007,7,6,2015,3:20 PM
710,2015R1008,7,6,2015,4:40 PM
711,2015R1009,8,6,2015,3:20 PM
712,2015R1101,12,6,2015,7:20 PM
713,2015R1102,13,6,2015,1:40 PM
714,2015R1103,13,6,2015,2:35 PM
715,2015R1104,13,6,2015,7:20 PM
716,2015R1105,14,6,2015,1:10 PM
717,2015R1106,14,6,2015,4:40 PM
718,2015R1201,18,6,2015,7:20 PM
719,2015R1202,19,6,2015,7:50 PM
720,2015R1203,20,6,2015,1:40 PM
721,2015R1204,20,6,2015,4:35 PM
722,2015R1205,20,6,2015,7:20 PM
723,2015R1206,21,6,2015,3:20 PM
724,2015R1301,25,6,2015,6:10 PM
725,2015R1302,26,6,2015,7:50 PM
726,2015R1303,27,6,2015,1:40 PM
727,2015R1304,27,6,2015,4:35 PM
728,2015R1305,27,6,2015,7:20 PM
729,2015R1306,28,6,2015,3:20 PM
730,2015R1401,2,7,2015,7:20 PM
731,2015R1402,3,7,2015,7:50 PM
732,2015R1403,4,7,2015,1:40 PM
733,2015R1404,4,7,2015,4:40 PM
734,2015R1405,4,7,2015,7:30 PM
735,2015R1406,4,7,2015,7:10 PM
736,2015R1407,5,7,2015,1:10 PM
737,2015R1408,5,7,2015,2:40 PM
738,2015R1501,9,7,2015,7:20 PM
739,2015R1502,10,7,2015,7:50 PM
740,2015R1503,11,7,2015,1:40 PM
741,2015R1504,11,7,2015,4:35 PM
742,2015R1505,11,7,2015,7:20 PM
743,2015R1506,11,7,2015,5:40 PM
744,2015R1507,12,7,2015,1:10 PM
745,2015R1508,12,7,2015,3:20 PM
746,2015R1509,12,7,2015,4:40 PM
747,2015R1601,17,7,2015,7:50 PM
748,2015R1602,18,7,2015,1:45 PM
749,2015R1603,18,7,2015,2:10 PM
750,2015R1604,18,7,2015,4:35 PM
751,2015R1605,18,7,2015,7:20 PM
752,2015R1606,18,7,2015,5:40 PM
753,2015R1607,19,7,2015,1:10 PM
754,2015R1608,19,7,2015,2:50 PM
755,2015R1609,19,7,2015,4:40 PM
756,2015R1701,24,7,2015,7:50 PM
757,2015R1702,25,7,2015,1:45 PM
758,2015R1703,25,7,2015,1:40 PM
759,2015R1704,25,7,2015,4:35 PM
760,2015R1705,25,7,2015,7:20 PM
761,2015R1706,25,7,2015,7:20 PM
762,2015R1707,26,7,2015,1:10 PM
763,2015R1708,26,7,2015,3:20 PM
764,2015R1709,26,7,2015,2:40 PM
765,2015R1801,31,7,2015,7:50 PM
766,2015R1802,1,8,2015,1:45 PM
767,2015R1803,1,8,2015,2:10 PM
768,2015R1804,1,8,2015,4:35 PM
769,2015R1805,1,8,2015,7:20 PM
770,2015R1806,1,8,2015,7:20 PM
771,2015R1807,2,8,2015,12:40 PM
772,2015R1808,2,8,2015,3:20 PM
773,2015R1809,2,8,2015,2:40 PM
774,2015R1901,7,8,2015,7:20 PM
775,2015R1902,8,8,2015,1:45 PM
776,2015R1903,8,8,2015,2:10 PM
777,2015R1904,8,8,2015,4:35 PM
778,2015R1905,8,8,2015,7:20 PM
779,2015R1906,8,8,2015,5:40 PM
780,2015R1907,9,8,2015,1:10 PM
781,2015R1908,9,8,2015,3:20 PM
782,2015R1909,9,8,2015,4:40 PM
783,2015R2001,14,8,2015,7:50 PM
784,2015R2002,15,8,2015,1:45 PM
785,2015R2003,15,8,2015,2:10 PM
786,2015R2004,15,8,2015,4:05 PM
787,2015R2005,15,8,2015,7:20 PM
788,2015R2006,15,8,2015,7:20 PM
789,2015R2007,16,8,2015,1:10 PM
790,2015R2008,16,8,2015,3:20 PM
791,2015R2009,16,8,2015,2:40 PM
792,2015R2101,21,8,2015,7:50 PM
793,2015R2102,22,8,2015,1:45 PM
794,2015R2103,22,8,2015,2:10 PM
795,2015R2104,22,8,2015,4:35 PM
796,2015R2105,22,8,2015,7:20 PM
797,2015R2106,22,8,2015,7:10 PM
798,2015R2107,23,8,2015,1:10 PM
799,2015R2108,23,8,2015,3:20 PM
800,2015R2109,23,8,2015,2:40 PM
801,2015R2201,28,8,2015,7:50 PM
802,2015R2202,29,8,2015,1:45 PM
803,2015R2203,29,8,2015,2:10 PM
804,2015R2204,29,8,2015,4:35 PM
805,2015R2205,29,8,2015,7:20 PM
806,2015R2206,29,8,2015,7:20 PM
807,2015R2207,30,8,2015,12:40 PM
808,2015R2208,30,8,2015,3:20 PM
809,2015R2209,30,8,2015,2:40 PM
810,2015R2301,4,9,2015,7:50 PM
811,2015R2302,5,9,2015,1:05 PM
812,2015R2303,5,9,2015,1:45 PM
813,2015R2304,5,9,2015,3:20 PM
814,2015R2305,5,9,2015,4:40 PM
815,2015R2306,5,9,2015,7:25 PM
816,2015R2307,5,9,2015,5:40 PM
817,2015R2308,6,9,2015,1:10 PM
818,2015R2309,6,9,2015,3:20 PM
819,2015QF01,11,9,2015,6:20 PM
820,2015EF01,12,9,2015,7:20 PM
821,2015QF02,12,9,2015,1:20 PM
822,2015EF02,13,9,2015,3:20 PM
823,2015SF01,18,9,2015,7:50 PM
824,2015SF02,19,9,2015,7:20 PM
825,2015PF01,25,9,2015,6:20 PM
826,2015PF02,26,9,2015,5:45 PM
827,2015GF01,3,10,2015,2:30 PM
828,2016R0101,24,3,2016,7:20 PM
829,2016R0102,26,3,2016,1:40 PM
830,2016R0103,26,3,2016,3:35 PM
831,2016R0104,26,3,2016,7:25 PM
832,2016R0105,26,3,2016,7:25 PM
833,2016R0106,27,3,2016,1:10 PM
834,2016R0107,27,3,2016,2:50 PM
835,2016R0108,27,3,2016,4:40 PM
836,2016R0109,28,3,2016,3:20 PM
837,2016R0201,1,4,2016,7:50 PM
838,2016R0202,2,4,2016,1:15 PM
839,2016R0203,2,4,2016,2:10 PM
840,2016R0204,2,4,2016,3:35 PM
841,2016R0205,2,4,2016,7:25 PM
842,2016R0206,2,4,2016,4:40 PM
843,2016R0207,3,4,2016,1:10 PM
844,2016R0208,3,4,2016,3:20 PM
845,2016R0209,3,4,2016,4:40 PM
846,2016R0301,8,4,2016,7:20 PM
847,2016R0302,9,4,2016,1:45 PM
848,2016R0303,9,4,2016,2:10 PM
849,2016R0304,9,4,2016,4:35 PM
850,2016R0305,9,4,2016,7:25 PM
851,2016R0306,9,4,2016,5:40 PM
852,2016R0307,10,4,2016,1:10 PM
853,2016R0308,10,4,2016,3:20 PM
854,2016R0309,10,4,2016,4:40 PM
855,2016R0401,15,4,2016,6:10 PM
856,2016R0402,16,4,2016,1:45 PM
857,2016R0403,16,4,2016,2:10 PM
858,2016R0404,16,4,2016,4:35 PM
859,2016R0405,16,4,2016,7:25 PM
860,2016R0406,16,4,2016,7:10 PM
861,2016R0407,17,4,2016,1:10 PM
862,2016R0408,17,4,2016,3:20 PM
863,2016R0409,17,4,2016,4:40 PM
864,2016R0501,22,4,2016,7:50 PM
865,2016R0502,23,4,2016,1:45 PM
866,2016R0503,23,4,2016,4:35 PM
867,2016R0504,23,4,2016,7:25 PM
868,2016R0505,23,4,2016,7:15 PM
869,2016R0506,24,4,2016,1:10 PM
870,2016R0507,24,4,2016,2:15 PM
871,2016R0508,24,4,2016,7:10 PM
872,2016R0509,25,4,2016,3:20 PM
873,2016R0601,29,4,2016,7:50 PM
874,2016R0602,30,4,2016,1:45 PM
875,2016R0603,30,4,2016,1:40 PM
876,2016R0604,30,4,2016,4:35 PM
877,2016R0605,30,4,2016,7:25 PM
878,2016R0606,30,4,2016,7:25 PM
879,2016R0607,1,5,2016,1:10 PM
880,2016R0608,1,5,2016,3:20 PM
881,2016R0609,1,5,2016,2:40 PM
882,2016R0701,6,5,2016,7:50 PM
883,2016R0702,7,5,2016,1:45 PM
884,2016R0703,7,5,2016,2:10 PM
885,2016R0704,7,5,2016,4:35 PM
886,2016R0705,7,5,2016,5:10 PM
887,2016R0706,7,5,2016,7:40 PM
888,2016R0707,7,5,2016,6:10 PM
889,2016R0708,8,5,2016,3:20 PM
890,2016R0709,8,5,2016,4:10 PM
891,2016R0801,13,5,2016,7:20 PM
892,2016R0802,14,5,2016,1:45 PM
893,2016R0803,14,5,2016,2:10 PM
894,2016R0804,14,5,2016,4:35 PM
895,2016R0805,14,5,2016,7:25 PM
896,2016R0806,14,5,2016,7:25 PM
897,2016R0807,15,5,2016,1:10 PM
898,2016R0808,15,5,2016,3:20 PM
899,2016R0809,15,5,2016,2:40 PM
900,2016R0901,20,5,2016,7:50 PM
901,2016R0902,21,5,2016,1:45 PM
902,2016R0903,21,5,2016,2:10 PM
903,2016R0904,21,5,2016,4:05 PM
904,2016R0905,21,5,2016,7:25 PM
905,2016R0906,21,5,2016,5:40 PM
906,2016R0907,22,5,2016,1:10 PM
907,2016R0908,22,5,2016,3:20 PM
908,2016R0909,22,5,2016,4:40 PM
909,2016R1001,27,5,2016,7:50 PM
910,2016R1002,28,5,2016,1:45 PM
911,2016R1003,28,5,2016,1:40 PM
912,2016R1004,28,5,2016,4:35 PM
913,2016R1005,28,5,2016,7:25 PM
914,2016R1006,28,5,2016,7:10 PM
915,2016R1007,29,5,2016,1:10 PM
916,2016R1008,29,5,2016,3:20 PM
917,2016R1009,29,5,2016,2:40 PM
918,2016R1101,3,6,2016,7:50 PM
919,2016R1102,4,6,2016,1:45 PM
920,2016R1103,4,6,2016,2:10 PM
921,2016R1104,4,6,2016,4:35 PM
922,2016R1105,4,6,2016,7:25 PM
923,2016R1106,4,6,2016,5:40 PM
924,2016R1107,5,6,2016,1:10 PM
925,2016R1108,5,6,2016,3:20 PM
926,2016R1109,5,6,2016,4:10 PM
927,2016R1201,10,6,2016,7:50 PM
928,2016R1202,11,6,2016,1:10 PM
929,2016R1203,11,6,2016,4:35 PM
930,2016R1204,11,6,2016,7:25 PM
931,2016R1205,11,6,2016,5:40 PM
932,2016R1206,12,6,2016,1:10 PM
933,2016R1207,12,6,2016,3:20 PM
934,2016R1208,12,6,2016,4:40 PM
935,2016R1209,13,6,2016,3:20 PM
936,2016R1301,17,6,2016,7:50 PM
937,2016R1302,18,6,2016,1:40 PM
938,2016R1303,18,6,2016,2:35 PM
939,2016R1304,18,6,2016,7:25 PM
940,2016R1305,19,6,2016,1:10 PM
941,2016R1306,19,6,2016,4:40 PM
942,2016R1401,23,6,2016,7:20 PM
943,2016R1402,24,6,2016,7:50 PM
944,2016R1403,25,6,2016,1:40 PM
945,2016R1404,25,6,2016,4:35 PM
946,2016R1405,25,6,2016,7:25 PM
947,2016R1406,26,6,2016,3:20 PM
948,2016R1501,30,6,2016,6:10 PM
949,2016R1502,1,7,2016,7:20 PM
950,2016R1503,2,7,2016,1:40 PM
951,2016R1504,2,7,2016,4:35 PM
952,2016R1505,2,7,2016,7:25 PM
953,2016R1506,3,7,2016,3:20 PM
954,2016R1601,7,7,2016,7:20 PM
955,2016R1602,8,7,2016,7:50 PM
956,2016R1603,9,7,2016,1:40 PM
957,2016R1604,9,7,2016,4:35 PM
958,2016R1605,9,7,2016,7:25 PM
959,2016R1606,9,7,2016,7:10 PM
960,2016R1607,10,7,2016,1:10 PM
961,2016R1608,10,7,2016,1:20 PM
962,2016R1609,10,7,2016,4:40 PM
963,2016R1701,14,7,2016,7:20 PM
964,2016R1702,15,7,2016,6:10 PM
965,2016R1703,16,7,2016,1:40 PM
966,2016R1704,16,7,2016,4:35 PM
967,2016R1705,16,7,2016,7:25 PM
968,2016R1706,16,7,2016,7:10 PM
969,2016R1707,17,7,2016,1:10 PM
970,2016R1708,17,7,2016,3:20 PM
971,2016R1709,17,7,2016,4:40 PM
972,2016R1801,22,7,2016,7:50 PM
973,2016R1802,23,7,2016,1:45 PM
974,2016R1803,23,7,2016,2:10 PM
975,2016R1804,23,7,2016,2:35 PM
976,2016R1805,23,7,2016,7:25 PM
977,2016R1806,23,7,2016,7:25 PM
978,2016R1807,24,7,2016,1:10 PM
979,2016R1808,24,7,2016,3:20 PM
980,2016R1809,24,7,2016,4:10 PM
981,2016R1901,29,7,2016,7:50 PM
982,2016R1902,30,7,2016,1:45 PM
983,2016R1903,30,7,2016,2:10 PM
984,2016R1904,30,7,2016,4:35 PM
985,2016R1905,30,7,2016,7:25 PM
986,2016R1906,30,7,2016,7:25 PM
987,2016R1907,31,7,2016,1:10 PM
988,2016R1908,31,7,2016,1:20 PM
989,2016R1909,31,7,2016,4:10 PM
990,2016R2001,5,8,2016,7:50 PM
991,2016R2002,6,8,2016,1:45 PM
992,2016R2003,6,8,2016,2:10 PM
993,2016R2004,6,8,2016,4:35 PM
994,2016R2005,6,8,2016,7:25 PM
995,2016R2006,6,8,2016,7:10 PM
996,2016R2007,7,8,2016,1:10 PM
997,2016R2008,7,8,2016,3:20 PM
998,2016R2009,7,8,2016,2:40 PM
